name,iterations,f1_score,feature_limit,feature_table_entries,max_depth,num_flows,num_partitions,total_features,tree_table_entries,tcam_entries,memory_bits,memory_perc
cap,0,0.3952100548318243,3,2499,33,393216,6,37,822,3321,37748736,30.0
cap,0,0.42774451261858515,3,2321,14,393216,4,38,841,3162,37748736,30.0
cap,0,0.3418374777096992,4,2288,33,294912,6,39,760,3048,37748736,30.0
cap,0,0.47482983728223865,3,3302,29,262144,4,43,1207,4509,25165824,20.0
cap,0,0.5146207531997339,4,3579,16,393216,5,43,1250,4829,50331648,40.0
cap,0,0.45523816056299404,2,2488,16,491520,4,40,992,3480,31457280,25.0
cap,0,0.3008009123883066,3,2846,16,393216,7,38,988,3834,37748736,30.0
cap,0,0.35986194945685207,2,3137,37,491520,5,39,1212,4349,31457280,25.0
cap,0,0.38221053112277975,3,2266,40,393216,6,34,563,2829,37748736,30.0
cap,0,0.3137871884995191,2,2508,34,491520,6,37,909,3417,31457280,25.0
cap,0,0.4223059217502448,4,2006,12,294912,5,41,755,2761,37748736,30.0
cap,0,0.38041933540434114,4,1555,50,294912,7,35,439,1994,37748736,30.0
cap,0,0.4099403202392824,2,4188,46,491520,5,42,1328,5516,31457280,25.0
cap,0,0.41447115500742976,4,2427,12,294912,6,41,866,3293,37748736,30.0
cap,0,0.5020595380902624,3,2768,17,393216,5,43,835,3603,37748736,30.0
cap,0,0.3169770032915911,2,3664,18,491520,6,40,1316,4980,31457280,25.0
cap,0,0.3406322542110263,4,2356,49,294912,6,39,883,3239,37748736,30.0
cap,0,0.513887061613109,3,3404,18,262144,5,43,1291,4695,25165824,20.0
cap,0,0.3545739435383951,4,2711,35,294912,6,34,872,3583,37748736,30.0
cap,0,0.2708039325414688,2,2286,34,491520,7,35,751,3037,31457280,25.0
cap,0,0.3739639888726992,4,2419,47,294912,7,37,712,3131,37748736,30.0
cap,0,0.39782094304325605,4,3132,16,294912,7,41,986,4118,37748736,30.0
cap,0,0.3916578567434433,3,2144,13,393216,5,42,872,3016,37748736,30.0
cap,0,0.46703360236047425,3,3599,20,262144,5,43,1303,4902,25165824,20.0
cap,0,0.3799722014665874,2,4154,34,491520,5,35,770,4924,31457280,25.0
cap,0,0.36036773626314555,2,2363,30,491520,7,38,838,3201,31457280,25.0
cap,0,0.4776801507732169,3,3443,26,262144,4,40,1237,4680,25165824,20.0
cap,0,0.4685840481875232,3,2992,25,262144,4,38,1088,4080,25165824,20.0
cap,0,0.38246452218312715,3,2499,29,393216,7,39,847,3346,37748736,30.0
cap,0,0.3776141181202353,2,2610,26,491520,6,41,933,3543,31457280,25.0
cap,0,0.24404899978314024,2,2057,37,491520,7,35,547,2604,31457280,25.0
cap,0,0.3521017202021504,4,1851,36,294912,7,34,635,2486,37748736,30.0
cap,0,0.3816392228789786,2,2663,21,491520,6,39,970,3633,31457280,25.0
cap,0,0.3583623854968913,4,2489,22,294912,6,36,958,3447,37748736,30.0
cap,0,0.36531212070266517,4,2509,31,294912,6,40,939,3448,37748736,30.0
cap,0,0.2642141771287174,2,2088,48,491520,7,36,727,2815,31457280,25.0
cap,0,0.3622051990090937,4,3231,21,393216,6,38,1071,4302,50331648,40.0
cap,0,0.3696934903205185,3,2738,30,393216,6,41,903,3641,37748736,30.0
cap,0,0.3348176292996763,4,2347,46,294912,6,29,511,2858,37748736,30.0
cap,0,0.44875170259239133,3,2157,12,393216,5,42,827,2984,37748736,30.0
cap,0,0.37706220966146764,3,2793,47,393216,6,39,964,3757,37748736,30.0
cap,0,0.35135832598685457,3,1483,46,393216,7,32,468,1951,37748736,30.0
cap,0,0.3426718925438016,4,2815,32,294912,6,40,934,3749,37748736,30.0
cap,0,0.3832302478129821,4,2690,25,294912,7,40,961,3651,37748736,30.0
cap,0,0.3836986825805089,2,3343,32,491520,4,32,1035,4378,31457280,25.0
cap,0,0.37109487700903476,4,2043,30,294912,7,34,756,2799,37748736,30.0
cap,0,0.3784308298722713,4,2599,14,294912,7,41,880,3479,37748736,30.0
cap,0,0.3486810759223027,4,2015,38,294912,7,34,673,2688,37748736,30.0
cap,0,0.3638475771388392,3,2507,28,393216,7,36,964,3471,37748736,30.0
cap,0,0.34736952261326526,4,3245,21,393216,6,42,1143,4388,50331648,40.0
cap,0,0.4950658521853535,4,2771,40,294912,5,33,530,3301,37748736,30.0
cap,0,0.49560827139513375,4,3365,28,393216,5,41,1306,4671,50331648,40.0
cap,0,0.28950585909297577,3,1766,11,393216,7,38,643,2409,37748736,30.0
cap,0,0.3826445706128265,4,1988,42,294912,6,34,465,2453,37748736,30.0
cap,0,0.5028442194791533,4,3846,43,393216,5,40,1331,5177,50331648,40.0
cap,0,0.3668750618791397,4,2497,39,294912,7,38,698,3195,37748736,30.0
cap,0,0.4097012485086471,2,4120,37,491520,5,43,1285,5405,31457280,25.0
cap,0,0.355037758088027,3,2523,25,393216,6,39,889,3412,37748736,30.0
cap,0,0.36737153588743504,4,2089,42,294912,6,40,787,2876,37748736,30.0
cap,0,0.3414199323050762,4,3097,14,393216,6,42,1041,4138,50331648,40.0
cap,0,0.33842185089944093,3,2086,37,393216,6,38,782,2868,37748736,30.0
cap,0,0.48717117014948846,3,4557,18,294912,3,41,1463,6020,28311552,22.5
cap,0,0.48444022662966535,4,4498,32,393216,5,36,1145,5643,50331648,40.0
cap,0,0.31561049215649245,2,2860,24,491520,6,37,939,3799,31457280,25.0
cap,0,0.38450314891552045,4,2463,13,294912,6,41,864,3327,37748736,30.0
cap,0,0.29269587803798486,2,2670,21,491520,7,39,1029,3699,31457280,25.0
cap,0,0.3952587799663632,2,2783,17,491520,5,41,1004,3787,31457280,25.0
cap,0,0.4099996637059857,2,2348,33,491520,6,40,903,3251,31457280,25.0
cap,0,0.33872859965896057,3,2822,16,393216,6,40,1019,3841,37748736,30.0
cap,0,0.3557841544346423,4,2852,39,294912,6,31,848,3700,37748736,30.0
cap,0,0.38316068629435596,2,3500,45,491520,5,38,1081,4581,31457280,25.0
cap,0,0.3269261612332894,4,2652,34,294912,6,40,919,3571,37748736,30.0
cap,0,0.36396531031201235,3,2740,14,262144,6,41,1080,3820,25165824,20.0
cap,0,0.37676565358428965,4,1776,45,294912,6,27,280,2056,37748736,30.0
cap,0,0.4100157833244077,2,1550,11,491520,5,39,672,2222,31457280,25.0
cap,0,0.3591835207632366,3,3048,31,393216,6,40,1000,4048,37748736,30.0
cap,0,0.3559429409991324,4,2919,21,294912,6,41,1000,3919,37748736,30.0
cap,0,0.341003112425071,4,2342,42,294912,7,36,810,3152,37748736,30.0
cap,0,0.3487289586484663,4,2279,41,294912,7,37,797,3076,37748736,30.0
cap,0,0.36750779287162455,2,2338,48,491520,6,36,612,2950,31457280,25.0
cap,0,0.34794698851180794,2,2669,14,491520,6,40,1079,3748,31457280,25.0
cap,0,0.5158821922765787,4,3451,39,393216,5,40,1078,4529,50331648,40.0
cap,0,0.3477098800756304,4,2320,29,294912,6,42,863,3183,37748736,30.0
cap,0,0.3029674946184159,2,2542,14,491520,6,40,952,3494,31457280,25.0
cap,0,0.3528134052728918,3,2448,36,393216,6,40,950,3398,37748736,30.0
cap,0,0.3823902588413859,2,2810,14,491520,5,39,1065,3875,31457280,25.0
cap,0,0.3487194519089395,4,2341,46,294912,7,38,745,3086,37748736,30.0
cap,0,0.3674140187842873,2,2384,12,491520,6,42,928,3312,31457280,25.0
cap,0,0.45590576436444274,2,2558,18,491520,4,39,853,3411,31457280,25.0
cap,0,0.3607181765784243,3,2485,46,393216,6,39,821,3306,37748736,30.0
cap,0,0.3134627379291106,3,2280,14,393216,7,39,856,3136,37748736,30.0
cap,0,0.3800395456510336,4,2957,31,294912,6,42,1047,4004,37748736,30.0
cap,0,0.31531568773269075,3,2178,32,393216,6,37,725,2903,37748736,30.0
cap,0,0.48323864038918735,4,3469,23,393216,4,40,1265,4734,50331648,40.0
cap,0,0.5107922304543692,4,3212,16,393216,5,41,1191,4403,50331648,40.0
cap,0,0.45180840555810803,2,2740,36,491520,4,39,730,3470,31457280,25.0
cap,0,0.449679612639804,3,3364,26,393216,5,39,995,4359,37748736,30.0
cap,0,0.4948192787382191,4,3545,50,393216,5,43,1210,4755,50331648,40.0
cap,0,0.2440205799213296,2,1941,43,491520,7,35,519,2460,31457280,25.0
cap,0,0.37546621869396163,2,2714,17,491520,7,38,1010,3724,31457280,25.0
cap,0,0.299637540702369,2,2598,45,491520,6,37,664,3262,31457280,25.0
cap,0,0.3415570135433301,2,4317,33,491520,5,40,1324,5641,31457280,25.0
cap,0,0.3972301561809539,4,2286,34,294912,7,38,768,3054,37748736,30.0
cap,0,0.34558853375816223,2,4389,25,491520,6,41,1427,5816,31457280,25.0
cap,0,0.35728823027364204,3,3022,19,262144,6,40,1035,4057,25165824,20.0
cap,0,0.43162050928114243,3,3079,36,262144,4,38,1095,4174,25165824,20.0
cap,0,0.31027890163113603,2,1410,10,491520,6,37,521,1931,31457280,25.0
cap,0,0.5152402296643945,4,3305,33,294912,5,40,969,4274,37748736,30.0
cap,0,0.39021419857221673,2,2579,32,491520,7,37,919,3498,31457280,25.0
cap,0,0.36687768628251716,4,3060,17,294912,6,42,1138,4198,37748736,30.0
cap,0,0.4576412864188308,3,2340,21,393216,4,38,746,3086,37748736,30.0
cap,0,0.3422682553736486,4,2294,12,294912,6,42,870,3164,37748736,30.0
cap,0,0.4610023039737776,2,4270,32,491520,5,37,1239,5509,31457280,25.0
cap,0,0.4143411637266214,2,3506,50,491520,4,34,556,4062,31457280,25.0
cap,0,0.3790225862572211,3,2780,17,393216,7,39,1018,3798,37748736,30.0
cap,0,0.3683368313335668,3,2716,46,393216,6,39,924,3640,37748736,30.0
cap,1,0.3566212456203064,3,1958,38,393216,6,38,746,2704,37748736,30.0
cap,1,0.4674688453767962,3,3916,38,262144,5,41,1314,5230,25165824,20.0
cap,1,0.4733688074408223,4,2932,38,294912,4,36,1014,3946,37748736,30.0
cap,1,0.5057131658146262,4,3119,20,393216,4,41,1052,4171,50331648,40.0
cap,1,0.46984498875972264,3,3295,33,393216,5,38,1000,4295,37748736,30.0
cap,1,0.5017230591356586,4,2579,18,294912,5,42,1020,3599,37748736,30.0
cap,1,0.4781629044352142,4,3403,31,294912,3,39,986,4389,37748736,30.0
cap,1,0.4998606069561686,4,2607,36,294912,4,41,958,3565,37748736,30.0
cap,1,0.45863981191050646,2,5609,35,491520,5,39,1595,7204,31457280,25.0
cap,1,0.38678164514656277,2,1367,10,491520,4,34,532,1899,31457280,25.0
cap,1,0.5063385159660496,4,3952,19,393216,5,41,1475,5427,50331648,40.0
cap,1,0.4945537203582403,4,2614,33,294912,4,40,774,3388,37748736,30.0
cap,1,0.40738037150005607,2,927,10,491520,5,35,396,1323,31457280,25.0
cap,1,0.419153149687847,2,2883,34,491520,4,37,957,3840,31457280,25.0
cap,1,0.43760797308375565,3,2832,32,393216,4,32,437,3269,37748736,30.0
cap,1,0.3201360550613024,2,1354,10,491520,6,37,551,1905,31457280,25.0
cap,2,0.3315612461168435,2,1094,10,491520,5,40,440,1534,31457280,25.0
cap,2,0.36586054495066306,2,1324,10,491520,6,39,513,1837,31457280,25.0
cap,2,0.27599753247672243,2,1460,10,491520,5,40,614,2074,31457280,25.0
cap,2,0.3728068463255932,2,2949,32,491520,7,38,954,3903,31457280,25.0
cap,2,0.39386864651418235,2,1494,11,491520,5,37,610,2104,31457280,25.0
cap,2,0.4134547335877749,4,1480,11,294912,4,41,504,1984,37748736,30.0
cap,2,0.42583675856508196,2,2665,32,491520,4,38,522,3187,31457280,25.0
cap,2,0.3830349995556237,2,1346,10,491520,3,33,447,1793,31457280,25.0
cap,2,0.4528384382249666,2,1011,11,491520,3,38,367,1378,31457280,25.0
cap,2,0.4440608647442019,2,6439,47,589824,5,39,1470,7909,37748736,30.0
cap,2,0.4473181271722677,2,6464,33,589824,5,41,1631,8095,37748736,30.0
cap,2,0.3799776285639226,2,2730,29,491520,5,35,811,3541,31457280,25.0
cap,2,0.4578799423655735,3,2184,12,393216,5,40,808,2992,37748736,30.0
cap,2,0.4066957861484391,2,4208,42,491520,5,39,905,5113,31457280,25.0
cap,2,0.28544470026043384,2,2438,37,491520,7,34,882,3320,31457280,25.0
cap,2,0.4163850486289049,2,2608,50,491520,4,32,389,2997,31457280,25.0
cap,3,0.40370028179715717,2,6602,45,589824,5,39,938,7540,37748736,30.0
cap,3,0.4432371727751799,3,4675,46,294912,5,37,1090,5765,28311552,22.5
cap,3,0.4120032101879593,2,6759,50,589824,5,40,1108,7867,37748736,30.0
cap,3,0.4441271252531374,2,6451,46,589824,5,40,1486,7937,37748736,30.0
cap,3,0.4629018132287164,4,2560,50,294912,4,32,736,3296,37748736,30.0
cap,3,0.4781810200346693,3,2863,50,393216,5,42,974,3837,37748736,30.0
cap,3,0.43971022684246575,2,6840,38,589824,5,38,1522,8362,37748736,30.0
cap,3,0.454263489471977,2,4908,47,491520,5,40,1219,6127,31457280,25.0
cap,3,0.4917851699866618,4,2545,50,294912,4,39,750,3295,37748736,30.0
cap,3,0.3201768465552427,2,1991,50,491520,7,20,201,2192,31457280,25.0
cap,3,0.4082035921323344,3,3961,45,393216,2,26,256,4217,37748736,30.0
cap,3,0.3518162866562204,4,2708,50,294912,6,41,934,3642,37748736,30.0
cap,3,0.487217093817663,3,2973,44,393216,5,40,924,3897,37748736,30.0
cap,3,0.3772037838842445,2,2136,47,491520,6,37,734,2870,31457280,25.0
cap,3,0.4674230671395955,4,1931,12,294912,4,39,725,2656,37748736,30.0
cap,3,0.4734942289064917,4,2560,47,294912,4,36,822,3382,37748736,30.0
cap,4,0.4035581615716476,2,6659,47,589824,5,39,937,7596,37748736,30.0
cap,4,0.40370028179715717,2,6602,46,589824,5,39,938,7540,37748736,30.0
cap,4,0.4237866356060688,2,6672,46,589824,5,38,1307,7979,37748736,30.0
cap,4,0.44414731310813427,2,6454,46,589824,5,40,1492,7946,37748736,30.0
cap,4,0.4237866356060688,2,6626,47,589824,5,38,1304,7930,37748736,30.0
cap,4,0.4614043298873935,2,4110,35,491520,5,39,1167,5277,31457280,25.0
cap,4,0.4150544681283001,2,2431,46,491520,4,31,562,2993,31457280,25.0
cap,4,0.4119410929331428,2,6730,49,589824,5,40,1118,7848,37748736,30.0
cap,4,0.38248121243233824,2,3382,50,491520,4,29,842,4224,31457280,25.0
cap,4,0.4120835528968319,2,6757,50,589824,5,40,1129,7886,37748736,30.0
cap,4,0.32463087234457294,2,5020,50,491520,6,31,861,5881,31457280,25.0
cap,4,0.3563692539195599,4,2934,50,294912,6,31,776,3710,37748736,30.0
cap,4,0.3315171465590283,2,4638,38,491520,6,33,1055,5693,31457280,25.0
cap,4,0.44603975812127633,2,6945,35,589824,5,42,1912,8857,37748736,30.0
cap,4,0.38464404589803064,4,2694,24,294912,7,40,998,3692,37748736,30.0
cap,4,0.3654798661255147,2,2859,32,491520,7,38,887,3746,31457280,25.0
cap,5,0.3825753253992923,2,3289,50,491520,4,30,882,4171,31457280,25.0
cap,5,0.4642870015223324,4,4187,50,294912,3,35,776,4963,37748736,30.0
cap,5,0.500103056087956,4,3018,34,294912,4,39,985,4003,37748736,30.0
cap,5,0.3825753253992923,2,3289,50,491520,4,30,882,4171,31457280,25.0
cap,5,0.35794116957693217,3,2649,26,393216,6,42,931,3580,37748736,30.0
cap,5,0.3948482418776957,2,6647,50,589824,5,32,761,7408,37748736,30.0
cap,5,0.4392550373317867,2,6886,50,589824,5,38,1460,8346,37748736,30.0
cap,5,0.3949717599791527,2,6632,49,589824,5,32,755,7387,37748736,30.0
cap,5,0.4119410929331428,2,6730,49,589824,5,40,1118,7848,37748736,30.0
cap,5,0.49855715697346364,4,2472,17,294912,4,41,866,3338,37748736,30.0
cap,5,0.4119410929331428,2,6730,49,589824,5,40,1118,7848,37748736,30.0
cap,5,0.4119410929331428,2,6730,48,589824,5,40,1118,7848,37748736,30.0
cap,5,0.4119212193521268,2,6728,50,589824,5,40,1091,7819,37748736,30.0
cap,5,0.45624115212873756,2,5591,50,491520,5,39,1400,6991,31457280,25.0
cap,5,0.4238482849841924,2,6676,46,589824,5,38,1301,7977,37748736,30.0
cap,5,0.4829117437032415,4,4000,49,393216,5,38,1087,5087,50331648,40.0
cap,6,0.4392126909929644,2,6902,49,589824,5,38,1432,8334,37748736,30.0
cap,6,0.43921374406805613,2,6940,50,589824,5,38,1439,8379,37748736,30.0
cap,6,0.4392782742193189,2,6909,49,589824,5,38,1457,8366,37748736,30.0
cap,6,0.4120230887165748,2,6790,49,589824,5,40,1104,7894,37748736,30.0
cap,6,0.4393355572085597,2,6902,49,589824,5,38,1462,8364,37748736,30.0
cap,6,0.4757879376213601,4,4666,50,294912,5,33,877,5543,37748736,30.0
cap,6,0.3984705834041544,3,3249,50,393216,4,28,902,4151,37748736,30.0
cap,6,0.42378824599854614,2,6667,47,589824,5,38,1296,7963,37748736,30.0
cap,6,0.40341390669612215,2,6691,46,589824,5,39,938,7629,37748736,30.0
cap,6,0.2967506966822331,2,2704,49,491520,6,29,378,3082,31457280,25.0
cap,6,0.4119410929331428,2,6730,48,589824,5,40,1118,7848,37748736,30.0
cap,6,0.4119212193521268,2,6728,50,589824,5,40,1091,7819,37748736,30.0
cap,6,0.42372742068103386,2,6660,46,589824,5,38,1295,7955,37748736,30.0
cap,6,0.40007935894518576,2,2742,46,491520,4,34,756,3498,31457280,25.0
cap,6,0.4108989339656707,2,2662,44,491520,4,31,718,3380,31457280,25.0
cap,6,0.4392158394977222,2,6949,50,589824,5,38,1445,8394,37748736,30.0
cap,7,0.49294483995849564,4,3260,50,393216,5,43,1262,4522,50331648,40.0
cap,7,0.4393567272101692,2,6884,48,589824,5,38,1460,8344,37748736,30.0
cap,7,0.4392973657810072,2,6879,50,589824,5,38,1454,8333,37748736,30.0
cap,7,0.4392158394977222,2,6949,50,589824,5,38,1445,8394,37748736,30.0
cap,7,0.43958538344163184,2,6845,50,589824,5,38,1489,8334,37748736,30.0
cap,7,0.4808593986738308,3,2459,14,393216,3,42,921,3380,37748736,30.0
cap,7,0.4393567272101692,2,6884,48,589824,5,38,1460,8344,37748736,30.0
cap,7,0.4393567272101692,2,6895,49,589824,5,38,1460,8355,37748736,30.0
cap,7,0.43921374406805613,2,6940,50,589824,5,38,1439,8379,37748736,30.0
cap,7,0.5041833191171776,4,2567,14,294912,5,42,986,3553,37748736,30.0
cap,7,0.4143586913177917,4,3566,16,393216,7,39,1129,4695,50331648,40.0
cap,7,0.43921374406805613,2,6943,50,589824,5,38,1441,8384,37748736,30.0
cap,7,0.49840465699069436,4,3451,16,393216,5,43,1260,4711,50331648,40.0
cap,7,0.4392349141065747,2,6985,49,589824,5,38,1450,8435,37748736,30.0
