name,iterations,f1_score,feature_limit,feature_table_entries,max_depth,num_flows,num_partitions,total_features,tree_table_entries,tcam_entries,memory_bits,memory_perc
cap,0,0.45697238599574197,2,107,11,491520,5,15,39,146,31457280,25.0
cap,0,0.5045671512258625,2,38,48,491520,5,5,22,60,31457280,25.0
cap,0,0.6742677127361786,3,59,13,393216,7,12,26,85,37748736,30.0
cap,0,0.9771989139652124,4,159,35,294912,5,18,57,216,37748736,30.0
cap,0,0.7193291463850556,2,70,16,491520,7,15,39,109,31457280,25.0
cap,0,0.7730749911753496,4,25,36,393216,4,4,16,41,50331648,40.0
cap,0,0.6405608784000172,2,69,13,491520,7,14,31,100,31457280,25.0
cap,0,0.49759745425616553,2,46,34,491520,5,11,24,70,31457280,25.0
cap,0,0.7730749911753496,4,23,20,393216,4,4,17,40,50331648,40.0
cap,0,0.5275227509254146,2,48,36,491520,7,9,26,74,31457280,25.0
cap,0,0.5372916198345289,2,70,14,491520,5,11,34,104,31457280,25.0
cap,0,0.7936103343982008,2,19,41,786432,6,2,12,31,50331648,40.0
cap,0,0.5360257530494825,3,64,46,393216,7,11,26,90,37748736,30.0
cap,0,0.9187933563963703,3,143,17,393216,5,22,58,201,37748736,30.0
cap,0,0.8714541496580676,3,50,26,393216,6,11,30,80,37748736,30.0
cap,0,0.9604793737656716,3,79,13,393216,7,15,35,114,37748736,30.0
cap,0,0.9679752657468654,4,80,16,294912,7,14,45,125,37748736,30.0
cap,0,0.7193291463850556,2,70,17,491520,7,15,39,109,31457280,25.0
cap,0,0.6737693334985475,3,12,27,491520,5,3,13,25,47185920,37.5
cap,0,0.9884427963052774,4,234,35,294912,7,16,98,332,37748736,30.0
cap,0,0.7640176816416325,3,26,44,491520,6,3,14,40,47185920,37.5
cap,0,0.7286920985342148,3,68,17,393216,7,14,33,101,37748736,30.0
cap,0,0.5720631562355053,3,23,32,393216,7,5,14,37,37748736,30.0
cap,0,0.7605722848043712,2,59,22,491520,5,10,35,94,31457280,25.0
cap,0,0.9534539143275857,3,47,22,491520,6,6,24,71,47185920,37.5
cap,0,0.9617999720782312,4,126,31,294912,5,15,65,191,37748736,30.0
cap,0,0.7989159625145509,4,42,45,393216,6,4,23,65,50331648,40.0
cap,0,0.9357863400429258,4,51,22,393216,6,8,27,78,50331648,40.0
cap,0,0.9534539143275857,3,44,19,491520,6,6,27,71,47185920,37.5
cap,0,0.5376405983240606,2,41,44,786432,5,9,24,65,50331648,40.0
cap,0,0.6405608784000172,3,44,31,491520,7,7,20,64,47185920,37.5
cap,0,0.7640176816416325,3,29,46,491520,6,4,15,44,47185920,37.5
cap,0,0.8756190306654703,3,66,18,393216,6,13,36,102,37748736,30.0
cap,0,0.82832021166878,4,194,39,294912,7,18,78,272,37748736,30.0
cap,0,0.7624039065973347,2,55,29,491520,7,9,28,83,31457280,25.0
cap,0,0.9769562845072876,4,75,22,294912,6,14,45,120,37748736,30.0
cap,0,0.9482837945252888,3,100,14,393216,6,13,42,142,37748736,30.0
cap,0,0.5377565632458234,2,67,26,491520,5,14,36,103,31457280,25.0
cap,0,0.9981847949236133,4,208,31,294912,5,18,73,281,37748736,30.0
cap,0,0.853276052065191,4,74,27,294912,6,11,36,110,37748736,30.0
cap,0,0.9771963171492162,4,152,13,294912,5,25,65,217,37748736,30.0
cap,0,0.7640176816416325,3,30,26,491520,6,3,15,45,47185920,37.5
cap,0,0.7730749911753496,3,24,44,491520,4,3,15,39,47185920,37.5
cap,0,0.7989159625145509,4,42,29,393216,6,4,23,65,50331648,40.0
cap,0,0.7936103343982008,2,19,35,786432,6,2,12,31,50331648,40.0
cap,0,0.7640176816416325,3,26,50,491520,6,3,14,40,47185920,37.5
cap,0,0.6405608784000172,3,53,33,491520,7,8,22,75,47185920,37.5
cap,0,0.5781816809886065,2,48,31,491520,7,6,20,68,31457280,25.0
cap,0,0.5090909242172084,2,52,21,491520,7,10,28,80,31457280,25.0
cap,0,0.6568003340171003,3,41,49,393216,5,6,20,61,37748736,30.0
cap,0,0.8905477036845838,4,74,36,294912,4,15,37,111,37748736,30.0
cap,0,0.7936103343982008,2,19,48,786432,6,2,13,32,50331648,40.0
cap,0,0.4499921650203745,2,80,28,491520,5,8,23,103,31457280,25.0
cap,0,0.8510406328246238,3,42,22,491520,4,8,33,75,47185920,37.5
cap,0,0.7936103343982008,2,19,27,786432,6,2,12,31,50331648,40.0
cap,0,0.6568003340171003,3,31,23,491520,5,6,22,53,47185920,37.5
cap,0,0.9185958870127391,4,73,25,393216,5,17,36,109,50331648,40.0
cap,0,0.8879357792683938,4,52,42,294912,6,7,26,78,37748736,30.0
cap,0,0.5720631562355053,3,23,46,393216,7,5,14,37,37748736,30.0
cap,0,0.853276052065191,4,74,45,294912,6,11,36,110,37748736,30.0
cap,0,0.7989159625145509,4,39,40,393216,6,4,23,62,50331648,40.0
cap,0,0.9906163162042222,2,113,18,491520,6,16,46,159,31457280,25.0
cap,0,0.6330577228113549,3,57,19,491520,7,9,26,83,47185920,37.5
cap,0,0.853276052065191,4,74,37,294912,6,11,36,110,37748736,30.0
cap,0,0.9025071815819921,4,90,30,294912,7,21,44,134,37748736,30.0
cap,0,0.7273466901046433,3,50,14,393216,6,8,24,74,37748736,30.0
cap,0,0.9455328850702419,3,87,13,491520,6,10,36,123,47185920,37.5
cap,0,0.9357863400429258,4,39,20,393216,6,9,29,68,50331648,40.0
cap,0,0.5781816809886065,2,48,23,491520,7,6,20,68,31457280,25.0
cap,0,0.7936103343982008,2,34,41,786432,6,3,14,48,50331648,40.0
cap,0,0.7640176816416325,3,26,33,491520,6,3,14,40,47185920,37.5
cap,0,0.9387794390426831,2,58,18,786432,6,7,27,85,50331648,40.0
cap,0,0.5781816809886065,2,46,32,491520,7,6,18,64,31457280,25.0
cap,0,1.0,4,147,17,294912,5,19,62,209,37748736,30.0
cap,0,0.853276052065191,4,74,44,294912,6,11,36,110,37748736,30.0
cap,0,0.7936103343982008,2,34,40,786432,6,3,14,48,50331648,40.0
cap,0,0.8605038874775934,4,129,11,294912,5,19,57,186,37748736,30.0
cap,0,0.7936103343982008,2,34,42,786432,6,3,14,48,50331648,40.0
cap,0,0.9595488770998801,4,81,11,294912,6,15,53,134,37748736,30.0
cap,0,0.995493308434485,2,95,17,491520,6,13,51,146,31457280,25.0
cap,0,0.9691110444856089,4,121,13,294912,6,15,50,171,37748736,30.0
cap,0,0.8509230694143965,3,65,38,491520,6,9,31,96,47185920,37.5
cap,0,0.9818299995453221,4,86,34,294912,6,13,42,128,37748736,30.0
cap,0,0.4908174097664544,2,70,27,491520,5,12,33,103,31457280,25.0
cap,0,0.9025071815819921,4,95,23,294912,7,15,42,137,37748736,30.0
cap,0,0.8312313242866078,4,160,41,294912,7,17,61,221,37748736,30.0
cap,0,0.9595488770998801,4,81,10,294912,6,15,53,134,37748736,30.0
cap,0,0.9109854863081062,4,338,43,294912,7,14,70,408,37748736,30.0
cap,0,0.9818299995453221,4,86,49,294912,6,13,42,128,37748736,30.0
cap,0,0.5720631562355053,3,23,45,393216,7,5,14,37,37748736,30.0
cap,0,0.8882386054567816,4,124,22,294912,7,15,53,177,37748736,30.0
cap,0,0.5360257530494825,3,64,41,393216,7,11,26,90,37748736,30.0
cap,0,0.7221970555430236,2,20,48,786432,4,2,8,28,50331648,40.0
cap,0,0.9818299995453221,4,86,27,294912,6,13,42,128,37748736,30.0
cap,0,0.9593978288092642,2,99,16,491520,6,16,52,151,31457280,25.0
cap,0,0.853276052065191,4,74,41,294912,6,11,36,110,37748736,30.0
cap,0,0.9818299995453221,4,86,25,294912,6,13,42,128,37748736,30.0
cap,0,0.8381052897452552,4,91,16,294912,6,13,38,129,37748736,30.0
cap,0,0.9373112436812594,3,110,20,393216,5,17,49,159,37748736,30.0
cap,0,0.7936103343982008,2,19,22,786432,6,2,12,31,50331648,40.0
cap,0,0.6737693334985475,3,12,40,491520,5,3,13,25,47185920,37.5
cap,0,0.8381688905508426,4,144,26,294912,7,18,55,199,37748736,30.0
cap,0,0.6568003340171003,3,31,19,491520,5,6,22,53,47185920,37.5
cap,0,0.9801752805770998,4,287,48,294912,7,16,108,395,37748736,30.0
cap,0,0.9154596170688701,4,230,33,294912,7,12,85,315,37748736,30.0
cap,0,0.8422615957709791,4,72,41,294912,6,11,32,104,37748736,30.0
cap,0,0.9756358437849018,4,288,46,294912,7,16,113,401,37748736,30.0
cap,0,0.7989159625145509,4,42,43,393216,6,4,23,65,50331648,40.0
cap,0,0.5243099787685775,2,54,48,491520,5,9,24,78,31457280,25.0
cap,0,0.9900834730027276,4,401,44,294912,5,21,138,539,37748736,30.0
cap,0,0.8509230694143965,3,65,47,491520,6,9,31,96,47185920,37.5
cap,0,0.9771678018828042,4,136,11,294912,5,19,56,192,37748736,30.0
cap,0,0.4499921650203745,2,70,34,786432,5,9,29,99,50331648,40.0
cap,0,0.2770234587557989,2,9,38,786432,7,2,7,16,50331648,40.0
cap,0,0.7553370512906507,2,79,20,491520,7,12,40,119,31457280,25.0
cap,0,0.818933642765315,2,68,22,786432,7,10,35,103,50331648,40.0
cap,0,0.762397219000342,2,40,13,491520,4,8,22,62,31457280,25.0
cap,0,0.8510406328246238,4,66,20,294912,4,12,37,103,37748736,30.0
cap,0,0.7936103343982008,2,34,45,786432,6,3,14,48,50331648,40.0
cap,0,0.7989159625145509,4,42,46,393216,6,4,23,65,50331648,40.0
cap,0,0.49759745425616553,2,39,27,491520,5,9,20,59,31457280,25.0
cap,0,0.6768562917756465,3,22,49,393216,5,4,15,37,37748736,30.0
cap,0,0.8312313242866078,4,160,26,294912,7,17,61,221,37748736,30.0
cap,0,0.6742677127361786,3,59,12,393216,7,12,26,85,37748736,30.0
cap,0,0.9900834730027276,4,401,38,294912,5,21,138,539,37748736,30.0
cap,0,0.7555759124695581,2,56,27,491520,4,7,19,75,31457280,25.0
cap,0,0.9387794390426831,2,58,47,786432,6,7,27,85,50331648,40.0
cap,0,0.6568003340171003,3,31,26,491520,5,6,22,53,47185920,37.5
cap,0,0.8509230694143965,3,65,30,491520,6,9,31,96,47185920,37.5
cap,0,0.8150623366978011,3,98,28,393216,6,13,36,134,37748736,30.0
cap,0,0.8471274925407275,4,69,36,294912,6,8,30,99,37748736,30.0
cap,0,0.737930499118153,2,40,46,491520,6,6,19,59,31457280,25.0
cap,0,0.920895499398833,4,220,32,294912,7,12,76,296,37748736,30.0
cap,0,0.7730749911753496,4,25,41,393216,4,4,16,41,50331648,40.0
cap,0,0.7936103343982008,2,19,39,786432,6,2,12,31,50331648,40.0
cap,0,0.8295814969980201,2,102,12,491520,5,16,54,156,31457280,25.0
cap,0,0.9470951537260199,4,66,20,294912,6,11,31,97,37748736,30.0
cap,0,0.9534539143275857,3,44,21,491520,6,6,27,71,47185920,37.5
cap,0,0.8254183469865581,4,245,39,294912,7,19,90,335,37748736,30.0
cap,0,0.5720631562355053,3,22,37,491520,7,3,10,32,47185920,37.5
cap,0,0.9028318220165737,2,73,23,491520,6,7,27,100,31457280,25.0
cap,0,0.8798880179171332,3,135,12,393216,5,16,55,190,37748736,30.0
cap,0,0.8510406328246238,3,42,47,491520,4,8,33,75,47185920,37.5
cap,0,0.8510406328246238,3,42,25,491520,4,8,33,75,47185920,37.5
cap,0,0.7989159625145509,4,39,19,393216,6,4,23,62,50331648,40.0
cap,0,0.9387794390426831,2,58,40,786432,6,7,27,85,50331648,40.0
cap,0,0.9640244761062013,3,124,14,393216,6,13,45,169,37748736,30.0
cap,0,0.9028318220165737,2,86,20,786432,6,10,36,122,50331648,40.0
cap,0,0.7936103343982008,2,19,39,786432,6,2,12,31,50331648,40.0
cap,0,0.7221970555430236,2,26,21,786432,4,3,10,36,50331648,40.0
cap,0,0.9552954578031441,2,137,15,491520,6,15,65,202,31457280,25.0
cap,0,0.9371135610422239,4,86,19,294912,5,20,42,128,37748736,30.0
cap,0,0.9730316786340651,4,116,17,294912,6,17,54,170,37748736,30.0
cap,1,0.7620627617197682,2,62,20,491520,5,9,31,93,31457280,25.0
cap,1,0.5211662441144513,2,48,22,491520,5,8,22,70,31457280,25.0
cap,1,0.44958480542467394,2,67,33,786432,5,6,18,85,50331648,40.0
cap,1,0.9981847949236133,4,206,50,294912,5,18,76,282,37748736,30.0
cap,1,0.7936103343982008,2,19,35,786432,6,2,12,31,50331648,40.0
cap,1,0.7989159625145509,4,39,49,393216,6,4,23,62,50331648,40.0
cap,1,0.7936103343982008,2,19,38,786432,6,2,12,31,50331648,40.0
cap,1,0.8422615957709791,4,82,35,294912,6,11,34,116,37748736,30.0
cap,1,0.5781816809886065,2,46,42,491520,7,6,18,64,31457280,25.0
cap,1,0.4499921650203745,2,70,41,786432,5,9,29,99,50331648,40.0
cap,1,0.5045671512258625,2,27,46,786432,5,2,13,40,50331648,40.0
cap,1,0.9116175626204615,4,259,48,294912,7,18,85,344,37748736,30.0
cap,1,0.8882386054567816,4,124,25,294912,7,15,53,177,37748736,30.0
cap,1,0.961953341203219,2,266,50,491520,6,14,93,359,31457280,25.0
cap,1,0.7936103343982008,2,19,46,786432,6,2,12,31,50331648,40.0
cap,1,0.7730749911753496,4,25,46,393216,4,4,16,41,50331648,40.0
cap,2,0.5045671512258625,2,27,47,786432,5,2,13,40,50331648,40.0
cap,2,0.7989159625145509,4,42,47,393216,6,4,23,65,50331648,40.0
cap,2,0.7936103343982008,2,19,50,786432,6,2,12,31,50331648,40.0
cap,2,0.5045671512258625,2,27,44,786432,5,2,13,40,50331648,40.0
cap,2,0.7936103343982008,2,34,45,786432,6,3,14,48,50331648,40.0
cap,2,0.5045671512258625,2,27,44,786432,5,2,13,40,50331648,40.0
cap,2,0.9615419633718825,4,149,34,294912,5,18,63,212,37748736,30.0
cap,2,0.7936103343982008,2,19,43,786432,6,2,12,31,50331648,40.0
cap,2,0.9939435687915226,4,313,50,294912,5,21,109,422,37748736,30.0
cap,2,0.5045671512258625,2,27,44,786432,5,2,13,40,50331648,40.0
cap,2,0.5045671512258625,2,27,46,786432,5,2,13,40,50331648,40.0
cap,2,0.7842730423197913,4,30,50,393216,4,6,24,54,50331648,40.0
cap,2,0.7221970555430236,2,20,47,786432,4,2,8,28,50331648,40.0
cap,2,0.44958480542467394,2,67,45,786432,5,6,18,85,50331648,40.0
cap,2,0.9519913256948901,4,77,14,294912,5,18,44,121,37748736,30.0
cap,2,0.5045671512258625,2,27,46,786432,5,2,13,40,50331648,40.0
cap,3,0.8793948736747778,4,97,18,294912,5,19,44,141,37748736,30.0
cap,3,0.737930499118153,2,40,42,491520,6,6,19,59,31457280,25.0
cap,3,0.7528017679944504,2,44,38,491520,6,6,19,63,31457280,25.0
cap,3,0.9690440278675574,4,153,18,294912,5,23,50,203,37748736,30.0
cap,3,0.7555759124695581,2,56,40,491520,4,7,19,75,31457280,25.0
cap,3,0.5365887469554692,2,60,18,491520,5,12,31,91,31457280,25.0
cap,3,0.9997389852383013,4,106,14,294912,4,14,41,147,37748736,30.0
cap,3,0.7936103343982008,2,34,45,786432,6,3,14,48,50331648,40.0
cap,3,0.9387794390426831,2,58,43,786432,6,7,27,85,50331648,40.0
cap,3,0.5781816809886065,2,46,43,491520,7,6,18,64,31457280,25.0
cap,3,0.9387794390426831,2,58,38,786432,6,7,27,85,50331648,40.0
cap,3,0.9928166765256873,4,70,10,294912,4,11,37,107,37748736,30.0
cap,3,0.2770234587557989,2,9,38,786432,7,2,7,16,50331648,40.0
cap,3,0.9622233354430971,4,138,10,294912,6,15,60,198,37748736,30.0
cap,3,0.7936103343982008,2,19,49,786432,6,2,12,31,50331648,40.0
cap,3,0.7936103343982008,2,19,50,786432,6,2,12,31,50331648,40.0
cap,4,0.7936103343982008,2,19,37,786432,6,2,12,31,50331648,40.0
cap,4,0.7936103343982008,2,19,36,786432,6,2,12,31,50331648,40.0
cap,4,0.7936103343982008,2,19,34,786432,6,2,12,31,50331648,40.0
cap,4,0.737930499118153,2,40,25,491520,6,6,19,59,31457280,25.0
cap,4,0.892199689517847,4,120,13,294912,6,14,44,164,37748736,30.0
cap,4,0.5781816809886065,2,46,38,491520,7,6,18,64,31457280,25.0
cap,4,0.7936103343982008,2,19,47,786432,6,2,12,31,50331648,40.0
cap,4,0.5045671512258625,2,27,50,786432,5,2,13,40,50331648,40.0
cap,4,0.5781816809886065,2,46,38,491520,7,6,18,64,31457280,25.0
cap,4,0.7936103343982008,2,19,50,786432,6,2,12,31,50331648,40.0
cap,4,0.9939435687915226,4,307,49,294912,5,20,109,416,37748736,30.0
cap,4,0.954547985552725,4,81,13,294912,7,13,43,124,37748736,30.0
cap,4,0.7730749911753496,4,25,13,393216,4,4,16,41,50331648,40.0
cap,4,0.9387794390426831,2,58,38,786432,6,7,27,85,50331648,40.0
cap,4,0.7936103343982008,2,19,47,786432,6,2,12,31,50331648,40.0
cap,4,0.9387794390426831,2,58,38,786432,6,7,27,85,50331648,40.0
cap,5,0.8624377913072545,3,109,11,393216,6,16,51,160,37748736,30.0
cap,5,0.7936103343982008,2,19,43,786432,6,2,12,31,50331648,40.0
cap,5,0.8767454817230602,4,119,11,294912,4,18,49,168,37748736,30.0
cap,5,0.9771678018828042,4,134,10,294912,5,19,56,190,37748736,30.0
cap,5,0.7221970555430236,2,20,42,786432,4,2,8,28,50331648,40.0
cap,5,0.5045671512258625,2,27,42,786432,5,2,13,40,50331648,40.0
cap,5,0.6816831423357821,2,178,48,491520,3,3,11,189,31457280,25.0
cap,5,0.9885714325456942,4,63,10,294912,4,10,41,104,37748736,30.0
cap,5,0.8150623366978011,3,98,26,393216,6,13,36,134,37748736,30.0
cap,5,0.44958480542467394,2,69,47,786432,5,7,20,89,50331648,40.0
cap,5,0.44958480542467394,2,67,46,786432,5,6,18,85,50331648,40.0
cap,5,0.9145538682279104,4,290,38,294912,7,13,85,375,37748736,30.0
cap,5,0.7221970555430236,2,20,50,786432,4,2,8,28,50331648,40.0
cap,5,0.5045671512258625,2,27,42,786432,5,2,13,40,50331648,40.0
cap,5,0.9187933563963703,4,82,10,294912,5,14,44,126,37748736,30.0
cap,5,0.7221970555430236,2,20,49,786432,4,2,8,28,50331648,40.0
cap,6,0.8199391898676204,3,78,47,393216,6,10,31,109,37748736,30.0
cap,6,0.9771989139652124,4,137,16,294912,5,17,56,193,37748736,30.0
cap,6,0.8906141157891803,4,88,17,294912,4,17,39,127,37748736,30.0
cap,6,0.7989159625145509,4,39,37,393216,6,4,23,62,50331648,40.0
cap,6,0.7936103343982008,2,34,47,786432,6,3,14,48,50331648,40.0
cap,6,0.8907266011970958,3,49,14,393216,4,13,33,82,37748736,30.0
cap,6,0.9202259997322926,4,160,41,294912,7,13,57,217,37748736,30.0
cap,6,0.49759745425616553,2,39,50,491520,5,9,20,59,31457280,25.0
cap,6,0.7936103343982008,2,19,46,786432,6,2,12,31,50331648,40.0
cap,6,0.7989159625145509,4,39,37,393216,6,4,23,62,50331648,40.0
cap,6,0.7936103343982008,2,19,43,786432,6,2,12,31,50331648,40.0
cap,6,0.9387794390426831,2,58,43,786432,6,7,27,85,50331648,40.0
cap,6,0.7936103343982008,2,19,45,786432,6,2,12,31,50331648,40.0
cap,6,0.5045671512258625,2,27,49,786432,5,2,13,40,50331648,40.0
cap,6,0.7989159625145509,4,42,48,393216,6,4,23,65,50331648,40.0
cap,6,0.7936103343982008,2,19,49,786432,6,2,12,31,50331648,40.0
cap,7,0.928684124315021,4,142,37,294912,7,16,62,204,37748736,30.0
cap,7,0.9741603501805145,4,397,50,294912,7,18,146,543,37748736,30.0
cap,7,0.9981847949236133,4,205,40,294912,5,18,78,283,37748736,30.0
cap,7,0.968935898105594,4,450,50,294912,7,18,150,600,37748736,30.0
cap,7,0.5045671512258625,2,27,50,786432,5,2,13,40,50331648,40.0
cap,7,0.7989159625145509,4,42,35,393216,6,4,23,65,50331648,40.0
cap,7,0.9716059952662786,4,253,45,294912,7,16,97,350,37748736,30.0
cap,7,0.6790937456188273,2,170,49,491520,3,2,9,179,31457280,25.0
cap,7,0.8621667138435264,4,137,10,294912,6,15,60,197,37748736,30.0
cap,7,0.9644053291531635,4,96,15,294912,7,14,37,133,37748736,30.0
cap,7,0.9622233354430971,4,131,10,294912,6,15,61,192,37748736,30.0
cap,7,0.8509230694143965,3,65,30,491520,6,9,31,96,47185920,37.5
cap,7,0.5045671512258625,2,27,44,786432,5,2,13,40,50331648,40.0
cap,7,0.7936103343982008,2,34,44,786432,6,3,14,48,50331648,40.0
cap,7,0.5275227509254146,2,48,47,491520,7,9,26,74,31457280,25.0
cap,7,0.2770234587557989,2,9,46,786432,7,2,7,16,50331648,40.0
cap,8,0.751745564139094,2,50,15,491520,5,8,31,81,31457280,25.0
cap,8,0.5045671512258625,2,27,37,786432,5,2,13,40,50331648,40.0
cap,8,0.5045671512258625,2,27,40,786432,5,2,13,40,50331648,40.0
cap,8,0.5045671512258625,2,27,37,786432,5,2,13,40,50331648,40.0
cap,8,0.7221970555430236,2,20,44,786432,4,2,8,28,50331648,40.0
cap,8,0.737930499118153,2,40,29,491520,6,6,19,59,31457280,25.0
cap,8,0.7936103343982008,2,19,37,786432,6,2,12,31,50331648,40.0
cap,8,0.7936103343982008,2,19,44,786432,6,2,12,31,50331648,40.0
cap,8,0.5045671512258625,2,27,35,786432,5,2,13,40,50331648,40.0
cap,8,0.7221970555430236,2,20,36,786432,4,2,8,28,50331648,40.0
cap,8,0.7936103343982008,2,19,35,786432,6,2,12,31,50331648,40.0
cap,8,0.9968843009553606,4,241,37,294912,5,19,87,328,37748736,30.0
cap,8,0.9968843009553606,4,241,38,294912,5,19,87,328,37748736,30.0
cap,8,0.977585005960774,4,146,13,294912,5,19,57,203,37748736,30.0
cap,8,0.9777156003233228,4,103,22,294912,5,16,52,155,37748736,30.0
cap,8,0.7936103343982008,2,19,35,786432,6,2,12,31,50331648,40.0
cap,9,0.7555759124695581,2,56,33,491520,4,7,19,75,31457280,25.0
cap,9,0.7936103343982008,2,19,39,786432,6,2,13,32,50331648,40.0
cap,9,0.5045671512258625,2,42,43,491520,5,6,21,63,31457280,25.0
cap,9,0.2770234587557989,2,9,39,786432,7,2,7,16,50331648,40.0
