depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows,Timestamp
8,4,0.25,0.5,0.5,0.75,0.75,0.0,-0.5668094288447566,-294912.0,1733893998632
9,2,1.0,0.25,1.0,1.0,0.5,0.4,-0.7475785359696594,-491520.0,1733893998632
9,4,1.0,0.0,0.0,0.5,0.5,0.8,-0.6834016819936879,-294912.0,1733893998632
9,4,0.5,0.5,0.5,0.0,0.25,0.4,-0.6303617740715852,-294912.0,1733893998632
6,3,0.75,0.0,0.0,0.25,0.25,0.6,-0.4237517885326475,-393216.0,1733893998632
9,3,1.0,0.75,0.5,0.0,0.5,0.6,-0.6189727147853318,-393216.0,1733893998632
8,3,0.5,0.0,0.25,0.0,0.5,0.6,-0.6842922271886913,-393216.0,1733893998632
8,3,0.0,0.75,0.5,0.0,0.75,0.0,-0.669989187107752,-393216.0,1733893998632
7,4,0.0,0.75,0.0,0.75,0.0,0.2,-0.6100678406151501,-294912.0,1733893998632
9,3,0.0,0.5,0.75,1.0,0.75,0.2,-0.7203237725044445,-393216.0,1733893998632
9,4,0.5,0.25,0.5,0.25,0.75,0.4,-0.6661958886056017,-294912.0,1733893998632
6,4,0.5,0.5,0.75,0.5,0.75,0.6,-0.26957605735420354,-294912.0,1733893998632
7,2,0.25,0.75,0.75,0.25,1.0,0.4,-0.6798901171712851,-491520.0,1733893998632
9,4,0.25,1.0,0.5,1.0,0.75,0.4,-0.7505397779510785,-294912.0,1733893998632
5,2,1.0,0.75,0.0,0.75,0.75,0.6,-0.4227615044212466,-491520.0,1733893998632
5,2,1.0,0.75,0.5,0.0,0.5,0.6,-0.5128212410177143,-491520.0,1733893998632
5,2,0.75,1.0,0.25,0.25,0.0,0.6,-0.5128212410177143,-491520.0,1733893998632
9,3,0.25,0.0,0.5,0.5,0.75,0.6,-0.7905165900941702,-393216.0,1733893998632
5,3,0.0,0.75,0.75,0.75,0.5,0.8,-0.35577376761907253,-393216.0,1733893998632
5,2,0.75,0.5,0.0,0.5,1.0,0.8,-0.5128212410177143,-491520.0,1733893998632
8,2,0.25,1.0,0.25,0.0,0.75,0.6,-0.7154893480455182,-491520.0,1733893998632
8,4,0.0,0.25,1.0,0.0,0.5,0.0,-0.6864362047642134,-294912.0,1733893998632
7,4,1.0,0.0,0.25,0.5,0.0,0.8,-0.5957626636056828,-294912.0,1733893998632
9,2,1.0,0.25,1.0,1.0,0.5,0.6,-0.7475785359696594,-491520.0,1733893998632
6,4,1.0,0.75,0.25,0.5,0.0,0.2,-0.4956194846418138,-294912.0,1733893998632
6,2,1.0,0.75,0.25,0.0,0.75,0.8,-0.5203619857819113,-491520.0,1733893998632
5,2,0.75,0.5,0.25,0.5,0.25,0.0,-0.5128212410177143,-491520.0,1733893998632
7,4,1.0,0.0,1.0,0.75,0.75,0.4,-0.6116139716220437,-294912.0,1733893998632
6,2,0.75,0.0,0.25,1.0,0.25,0.4,-0.443112588648707,-491520.0,1733893998632
7,3,0.0,0.75,1.0,1.0,0.5,0.2,-0.551472211606789,-393216.0,1733893998632
8,3,0.0,0.5,1.0,0.5,0.0,0.8,-0.6281703391763679,-393216.0,1733893998632
5,4,0.75,0.0,1.0,0.0,0.75,0.2,-0.31542019099648066,-294912.0,1733893998632
6,2,1.0,0.0,0.5,0.25,0.25,0.2,-0.4953616983238865,-491520.0,1733893998632
5,3,0.75,1.0,0.25,1.0,0.0,0.2,-0.335637639236252,-393216.0,1733893998632
7,4,0.5,0.0,1.0,0.0,1.0,0.4,-0.5034246740260289,-294912.0,1733893998632
9,2,1.0,0.5,0.5,1.0,1.0,0.2,-0.6275668068893807,-491520.0,1733894277373
9,2,0.75,0.5,0.25,1.0,1.0,0.0,-0.6275668068893807,-491520.0,1733894277373
5,4,0.5,0.5,0.25,0.25,1.0,0.2,-0.5130637561857117,-294912.0,1733894277373
9,2,0.5,1.0,0.0,0.75,1.0,0.0,-0.7660698188671213,-491520.0,1733894277373
9,4,1.0,0.75,0.0,0.75,1.0,0.2,-0.721824401133979,-294912.0,1733894277373
9,4,0.75,0.75,0.25,0.0,1.0,0.2,-0.7470885336796991,-294912.0,1733894277373
9,2,0.5,0.75,0.25,0.0,0.75,0.0,-0.766718803620708,-491520.0,1733894277373
9,4,0.75,0.75,0.25,0.0,1.0,0.6,-0.7470885336796991,-294912.0,1733894277373
8,2,1.0,0.5,0.5,0.0,1.0,0.0,-0.6216939778771552,-491520.0,1733894277373
9,2,0.75,0.0,0.75,0.25,0.75,0.0,-0.609198182949631,-491520.0,1733894277373
9,2,1.0,1.0,0.25,1.0,0.25,0.4,-0.8319516971357952,-491520.0,1733894553945
9,2,0.75,1.0,0.25,1.0,0.25,0.8,-0.8319516971357952,-491520.0,1733894553945
9,3,0.75,1.0,0.25,1.0,0.0,0.8,-0.8278441128386793,-393216.0,1733894553945
9,2,0.75,0.5,0.5,1.0,0.0,0.8,-0.6275668068893807,-491520.0,1733894553945
8,2,1.0,0.25,1.0,1.0,0.0,0.6,-0.6037286005377227,-491520.0,1733894553945
9,4,0.0,1.0,0.25,1.0,0.0,0.8,-0.6864865410621228,-294912.0,1733894553945
7,2,1.0,0.75,0.0,1.0,0.25,0.4,-0.5028223594434411,-491520.0,1733894553945
8,4,1.0,0.0,0.0,1.0,0.75,0.0,-0.7170430238261212,-294912.0,1733894553945
9,2,1.0,0.0,0.0,1.0,0.0,0.6,-0.7180621443283312,-491520.0,1733894553945
9,2,1.0,1.0,0.0,1.0,0.5,0.4,-0.8319516971357952,-491520.0,1733894553945
9,4,1.0,1.0,0.5,0.75,0.0,0.0,-0.9236264677396585,-294912.0,1733894821741
9,2,0.25,1.0,0.5,0.0,0.75,0.0,-0.6130628888891163,-491520.0,1733894821741
9,2,0.25,1.0,0.25,0.25,0.25,0.0,-0.7230739556442894,-491520.0,1733894821741
9,3,1.0,1.0,0.0,1.0,0.0,0.4,-0.8278441128386793,-393216.0,1733894821741
6,2,0.25,1.0,0.0,1.0,0.25,0.0,-0.443112588648707,-491520.0,1733894821741
9,4,0.25,1.0,0.25,1.0,0.5,0.0,-0.7146358456548559,-294912.0,1733894821741
9,4,0.25,1.0,1.0,0.75,0.75,0.0,-0.6388417151509658,-294912.0,1733894821741
9,3,1.0,1.0,1.0,1.0,1.0,0.6,-0.7356885250551394,-393216.0,1733894821741
5,2,0.0,1.0,0.75,1.0,1.0,0.0,-0.33689603481264385,-491520.0,1733894821741
7,2,0.25,1.0,0.75,0.5,1.0,0.0,-0.5174525951936645,-491520.0,1733894821741
9,2,1.0,0.25,0.75,1.0,0.0,0.8,-0.7475785359696594,-491520.0,1733895099831
7,4,0.0,1.0,0.25,0.5,0.5,0.6,-0.6100678406151501,-294912.0,1733895099831
9,2,0.75,0.25,0.25,1.0,0.0,0.8,-0.8319516971357952,-491520.0,1733895099831
9,3,1.0,0.25,0.0,1.0,0.0,0.8,-0.6980266667952236,-393216.0,1733895099831
9,2,1.0,0.25,0.5,0.0,0.0,0.2,-0.5894449383458973,-491520.0,1733895099831
9,2,0.75,1.0,0.5,0.0,0.0,0.8,-0.5894449383458973,-491520.0,1733895099831
9,3,1.0,0.25,0.0,1.0,0.0,0.0,-0.7532474473574406,-393216.0,1733895099831
9,2,0.75,1.0,0.5,0.0,1.0,0.8,-0.5894449383458973,-491520.0,1733895099831
5,2,0.75,1.0,0.5,0.0,1.0,0.8,-0.5128212410177143,-491520.0,1733895099831
5,2,0.5,0.5,0.25,0.0,1.0,0.8,-0.4227615044212466,-491520.0,1733895099831
9,4,1.0,1.0,1.0,0.75,0.0,0.0,-0.7964557191529186,-294912.0,1733895375797
9,4,1.0,1.0,0.25,0.75,0.0,0.0,-0.9236264677396585,-294912.0,1733895375797
9,4,1.0,1.0,0.75,0.75,0.0,0.4,-0.5768122001855376,-294912.0,1733895375797
8,2,0.75,1.0,1.0,0.0,0.0,0.0,-0.5858484379183114,-491520.0,1733895375797
10,4,1.0,1.0,0.5,0.75,0.0,0.0,-0.8241318397399654,-294912.0,1733895375797
9,2,0.0,1.0,1.0,0.0,0.0,0.8,-0.7991906803243115,-491520.0,1733895375797
9,2,0.0,1.0,1.0,0.0,1.0,0.8,-0.7991906803243115,-491520.0,1733895375797
9,2,0.0,0.75,1.0,0.25,1.0,0.8,-0.6805325024836499,-491520.0,1733895375797
6,4,0.0,0.25,0.75,0.75,1.0,0.2,-0.4956194846418138,-294912.0,1733895375797
6,2,0.0,0.0,1.0,1.0,1.0,0.0,-0.3689081035159082,-491520.0,1733895375797
9,4,0.75,1.0,0.25,0.75,0.0,0.0,-0.9236264677396585,-294912.0,1733895651930
9,2,0.75,1.0,0.0,0.75,1.0,0.0,-0.7755749908386542,-491520.0,1733895651930
9,2,0.25,0.0,0.0,1.0,1.0,0.0,-0.655999404596651,-491520.0,1733895651930
9,2,1.0,1.0,0.0,1.0,1.0,0.2,-0.8319516971357952,-491520.0,1733895651930
5,4,0.5,1.0,0.25,0.5,0.5,0.6,-0.5130637561857117,-294912.0,1733895651930
9,4,1.0,1.0,0.25,0.5,0.0,0.0,-0.9236264677396585,-294912.0,1733895651930
8,2,0.0,0.0,0.0,1.0,0.75,0.0,-0.5573090811686743,-491520.0,1733895651930
10,4,1.0,1.0,0.25,0.75,0.0,0.0,-0.8463988280298619,-294912.0,1733895651930
10,3,1.0,1.0,0.25,1.0,0.25,0.8,-0.7696634350617553,-393216.0,1733895651930
8,2,0.75,0.5,1.0,0.0,0.5,0.4,-0.695806897305868,-491520.0,1733895651930
9,2,1.0,1.0,0.0,0.75,0.0,0.8,-0.7755749908386542,-491520.0,1733895906937
9,4,1.0,1.0,0.0,0.0,0.0,0.0,-0.7955345327011751,-294912.0,1733895906937
5,4,0.0,0.75,1.0,0.25,1.0,0.8,-0.35577376761907253,-294912.0,1733895906937
9,3,1.0,1.0,0.25,0.5,0.0,0.0,-0.8562289263891281,-393216.0,1733895906937
9,2,0.0,0.25,0.0,0.75,0.0,0.8,-0.6781404442301333,-491520.0,1733895906937
9,4,1.0,1.0,0.25,0.0,0.0,0.0,-0.7955345327011751,-294912.0,1733895906937
